CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,DEPARTAMENTAL,FORMATO,HORARIO
18-01-0185-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO DESARROLLO Y CIENCIA,14 CALLE ENTRE 11 AVENIDA,79429434,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,EDGAR ROMEO MARTINEZ CACERES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0205-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PREUNIVERSITARIO DE IZABAL PREU,COLONIA SAN CRISTOBAL ENTRE RIOS,49026498,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,FREDY ANTONIO FLORES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0211-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO CRISTIANO PRIVADO MIXTO CRISTO VIENE,ALDEA ENTRE RIOS,79475041,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GRICELDA MAGALY LEMUS CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0237-46,18-008,IZABAL,PUERTO BARRIOS,LICEO TECNICO GUATEMALTECO IDETI,ALDEA LA PLACA NO 1,57843058,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,DAISY LORENA AGUIRRE VENTURA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0242-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO JOSE MARIA BONILLA RUANO,19 CALLE 14 AVENIDAS,53108367,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GUSTAVO GUMERCINDO RODAS MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0246-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO SHADDAI,COLONIA SAN AGUSTIN DE SANTO TOMAS DE CASTILLA,79453430,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,HERLINDO ARTIGA MARROQUIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0276-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO CRISTIANO PRIVADO MIXTO CRISTO VIENE,ALDEA ENTRE RIOS,40620273,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GRICELDA MAGALY LEMUS CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0285-46,18-008,IZABAL,PUERTO BARRIOS,LICEO EDUCATIVO DE FORMACION INTEGRAL FUENTE DE VIDA,CASERIO COLINA II ALDEA SANTO TOMAS DE CASTILLA,56112748,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MIRNA GUADALUPE SANDOVAL BARCENAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0286-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO MATIAS DE GALVEZ,COLONIA PIEDRAS NEGRAS,50157184,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SINDY MARISOL NUNEZ VALIENTE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0300-46,18-009,IZABAL,PUERTO BARRIOS,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD INTECAP,SANTO TOMAS DE CASTILLA,79483012,ANA MARIBEL CASTILLO DIAZ,NORA EUGENIA DIAZ DIAZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0313-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO MIXTO BILINGUE QUETZALLI,3 CALLE 15 AVENIDA COLONIA LAS FLORES SANTO TOMAS DE CASTILLA,79600197,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,JUAN CARLOS LUCERO ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0317-46,18-007,IZABAL,PUERTO BARRIOS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,ALDEA SANTO TOMAS DE CASTILLA,41568056,EDVIN ADOLFO MORATAYA MENJIVAR,HUGO RANDOLFO BARRIENTOS MENDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0319-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PREUNIVERSITARIO DE IZABAL PREU,COLONIA SAN CRISTOBAL ENTRE RIOS PUERTO BARRIOS,49026498,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,FREDY ANTONIO FLORES LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0320-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO MATIAS DE GALVEZ,COLONIA PIEDRAS NEGRAS ALDEA SANTO TOMAS DE CASTILLA,56142325,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SINDY MARISOL NUNEZ VALIENTE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0325-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO EL DIVINO MAESTRO,BARRIO EL PUEBLITO ALDEA SANTO TOMAS DE CASTILLA,79484009,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MANUEL DE JESUS SAGASTUME CASASOLA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0326-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO LUTERANO CRISTO EL SALVADOR,4 AVENIDA 12-13 CALLES,79488357,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,RICARDO AUGUSTO CASASOLA ANLEU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0327-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PRIVADO MIXTO ECOLOGICO CAMPO Y VIDA,ALDEA AGUA CALIENTE,45261770-46007362,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MARCO ANTONIO PEREZ MONROY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0337-46,18-007,IZABAL,PUERTO BARRIOS,INED PROF HUGO LEONEL SANCE CETINO,21 CALLE 5 6 AVENIDAS,54667746,EDVIN ADOLFO MORATAYA MENJIVAR,REGINA XIOMARA PENA GONZALEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0343-46,18-008,IZABAL,PUERTO BARRIOS,LICEO MIXTO BINLINGUE CANADIENSE,6 CALLE 4 AVENIDA,79480085-50307050,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,WILMER EZEQUIEL MONGE MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0352-46,18-008,IZABAL,PUERTO BARRIOS,LICEO EDUCATIVO DE FORMACION INTEGRAL FUENTE DE VIDA,CASERIO COLINA II ALDEA SANTO TOMAS DE CASTILLA,56112748,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MIRNA GUADALUPE SANDOVAL BARCENAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0356-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PRIVADO MIXTO SAN JOSE,BARRIO EL PUEBLITO SANTO TOMAS DE CASTILLA,79484877,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,LESVIA LINETH CARDONA NOVA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0358-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO MIXTO BILINGUE QUETZALLI,3 CALLE 15 AVENIDA COLONIA LAS FLORES SANTO TOMAS DE CASTILLA,79600197,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,JUAN CARLOS LUCERO ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0359-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,11 CALLE ENTRE 10 11 AVENIDAS,79481153,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,LUBIA JUDITH ORELLANA SALAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0365-46,18-008,IZABAL,PUERTO BARRIOS,LICEO DR LUIS VON AHN,12 AVENIDA ENTRE 10 11 CALLES,79524680-79524680,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,ANGEL FELIPE LARIOS MELENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0368-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO CRISTIANO MIXTO BILINGUE MI DULCE PARAISO,4 CALLE 15 AVENIDA COLONIA SAN AGUSTIN ALDEA SANTO TOMAS DE CASTILLA,79524378,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MAGGIE SHAUNNY MUNOZ SALGUERO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0369-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO BILINGUE ABC,21 AVENIDA ENTRE 17-18 CALLE,79429590,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,DORA LETICIA CARDONA DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,DIARIO
18-01-0377-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO ADONAI,CASERIO LA REFINERIA,54837080,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SANDRA PATRICIA LOPEZ JORDAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0385-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO RAFAEL ALVAREZ OVALLE,ALDEA EL COROZO MILLA 4,53444994,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,HEIDY ALEJANDRA ALDANA LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0394-46,18-008,IZABAL,PUERTO BARRIOS,LICEO DR LUIS VON AHN,12 AVENIDA ENTRE 10 11 CALLES,79480009,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,ANGEL FELIPE LARIOS MELENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0400-46,18-008,IZABAL,PUERTO BARRIOS,CENTRO EDUCATIVO DE FORMACION INTEGRAL SAN MARTIN DE PORRES,5 AVENIDA ENTRE 3 4 CALLES,41542920,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GUSTAVO ADOLFO BATRES ESPINOZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0402-46,18-009,IZABAL,PUERTO BARRIOS,CENTRO DE DESARROLLO HUMANO TECNOLOGICO ASOCIACION GRUPO CEIBA,COLONIA SAN AGUSTIN ALDEA SANTO TOMAS DE CASTILLA,41310547,ANA MARIBEL CASTILLO DIAZ,MARIA DEL CARMEN URIZAR CATALAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0403-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO MIXTO BILINGUE QUETZALLI,COLONIA LAS FLORES ALDEA SANTO TOMAS DE CASTILLA,31229254,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,JUAN CARLOS LUCERO ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0404-46,18-008,IZABAL,PUERTO BARRIOS,LICEO TECNICO GUATEMALTECO IDETI,ALDEA PLACA NO 1,50184029,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GLORIA ELIZABETH REYES ALONZO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0405-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO SHADDAI,3 CALLE 1 COLONIA SAN AGUSTIN SANTO TOMAS DE CASTILLA,79453430,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,HERLINDO ARTIGA MARROQUIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0406-46,18-009,IZABAL,PUERTO BARRIOS,PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA,20 AVENIDA 13-14 CALLES,30785700,ANA MARIBEL CASTILLO DIAZ,EDIN ROBERTO CHUN JUC,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,REMOTO,FLEXIBLE
18-01-0413-46,18-008,IZABAL,PUERTO BARRIOS,CAB SCHOOL PUERTO BARRIOS,RIO CACAO KILOMETRO 292 RUTA AL ATLANTICO,59899442,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,ROSSANA AIMEE CHIAPAS GALLARDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0414-46,18-009,IZABAL,PUERTO BARRIOS,CENTRO DE EDUCACION EXTRAESCOLAR CEEXDEPARTAMENTAL,20 AVENIDA 13 14 CALLE,57175702,ANA MARIBEL CASTILLO DIAZ,MARIA DEL CARMEN URIZAR CATALAN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,DIARIO
18-01-0415-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO MIXTO BILINGUE QUETZALLI,3 CALLE 15 AVENIDA COLONIA LAS FLORES SANTO TOMAS DE CASTILLA,79600197,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,JUAN CARLOS LUCERO ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0420-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACION CEIF COMP,7 AVE ENTRE 14 15 CALLE,79524695,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MARCO TULIO FLORES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0422-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO DE BACHILLERATO POR MADUREZ DR MARIANO GALVEZ,ALDEA SANTO TOMAS DE CASTILLA,58963256,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,ELIA ERSELI FRANCO CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,UN_DIA_SEMANA
18-01-0424-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO MATIAS DE GALVEZ,COLONIA PIEDRAS NEGRAS ALDEA SANTO TOMAS DE CASTILLA,56142325,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SINDY MARISOL NUNEZ VALIENTE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,UN_DIA_SEMANA
18-01-0426-46,18-008,IZABAL,PUERTO BARRIOS,LICEO MIXTO BINLINGUE CANADIENSE,6 CALLE 4 AVENIDA,50307050,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,WILMER EZEQUIEL MONGE MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,UN_DIA_SEMANA
18-01-0428-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO PIEDRAS NEGRAS,COLONIA PIEDRAS NEGRAS SANTO TOMAS DE CASTILLA,58368127,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,LASTENIA CARIAS SAMAYOA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0430-46,18-008,IZABAL,PUERTO BARRIOS,CENTRO EDUCATIVO DE FORMACION INTEGRAL SAN MARTIN DE PORRES,22 CALLE ENTRE 7Y 8 AVENIDA,41542920,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GUSTAVO ADOLFO BATRES ESPINOZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0432-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO CRISTIANO PRIVADO MIXTO CRISTO VIENE,ALDEA ENTRE RIOS,40620273,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GRICELDA MAGALY LEMUS CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0434-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PREUNIVERSITARIO DE IZABAL PREU,COLONIA SAN CRISTOBAL ENTRE RIOS,49026498,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,FREDY ANTONIO FLORES LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0436-46,18-008,IZABAL,PUERTO BARRIOS,LICEO DR LUIS VON AHN,12 AVENIDA ENTRE 10 11 CALLES,59864686,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,ANGEL FELIPE LARIOS MELENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,UN_DIA_SEMANA
18-01-0438-46,18-008,IZABAL,PUERTO BARRIOS,LICEO EDUCATIVO DE FORMACION INTEGRAL FUENTE DE VIDA,CASERIA COLINA II SANTO TOMAS DE CASTILLA,56112748,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MIRNA GUADALUPE SANDOVAL BARCENAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0440-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO JOSE MARIA BONILLA RUANO,19 CALLE 14 AVENIDAS,53108367,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,GUSTAVO GUMERCINDO RODAS MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0442-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,11 CALLE 10 11 AVENIDAS,79486905,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,LUBIA JUDITH ORELLANA SALAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0443-46,18-008,IZABAL,PUERTO BARRIOS,ESCUELA PARTICULAR MIXTA JUSTO RUFINO BARRIOS,17 CALLE 8 AVENIDA,79487031,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MARYLENA ESTRADA LEONARDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0445-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO ADONAI,CASERIO LA REFINERIA,54837080,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MARIA FERNANDA RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0447-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO DESARROLLO Y CIENCIA,14 CALLE ENTRE 11 12 AVENIDA,59309334,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,EDGAR ROMEO MARTINEZ CACERES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0449-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO PARTICULAR MIXTO EL DIVINO MAESTRO,BARRIO EL PUEBLITO ALDEA SANTO TOMAS DE CASTILLA,79484009,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,HELEN URI HERNANDEZ NAVAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0461-46,18-007,IZABAL,PUERTO BARRIOS,ESCUELA TECNICA DE FORMACION Y CAPACITACION DE DESAROLLOS HOTELEROS INTERNATIONAL,14 CALLE FINAL FINCA PICHILINGO,79311231,EDVIN ADOLFO MORATAYA MENJIVAR,MARIA DEL PILAR DIAZ JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0462-46,18-007,IZABAL,PUERTO BARRIOS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA ENTRE RIOS,53350737,EDVIN ADOLFO MORATAYA MENJIVAR,CATHERINNE NATALY CACAO VALDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0464-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO ADVENTISTA BETHANIA,7 AVENIDA ENTRE 14 15 CALLE,30376084,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SILVIA ODENA NAVAS ARIAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0465-46,18-005,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO MATIAS DE GALVEZ,COLONIA PIEDRAS NEGRAS ALDEA SANTO TOMAS DE CASTILLA,56142325,ROSMERY YOHANA GARCIA ESQUIVEL,SINDY MARISOL NUNEZ VALIENTE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,IZABAL,PRESENCIAL,DIARIO
18-01-0468-46,18-009,IZABAL,PUERTO BARRIOS,PROGRAMA DE EDUCACION ALTERNATIVA PRONEA,12 AVENIDA ENTRE 12 13 CALLES,31063970,ANA MARIBEL CASTILLO DIAZ,ROSA MARIA TEC CAC,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,DIARIO
18-01-0470-46,18-008,IZABAL,PUERTO BARRIOS,LICEO TECNICO GUATEMALTECO IDETI,COLONIA PLACA UNO ALDEA ENTRE RIOS,57843058,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,DAISY LORENA AGUIRRE VENTURA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-0472-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PRIVADO MIXTO SAN JOSE,BARRIO EL PUEBLITO SANTO TOMAS DE CASTILLA,79484877,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,NIDIA AMABILIA NOVA SAGASTUME,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,IZABAL,PRESENCIAL,FIN_DE_SEMANA
18-01-0473-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PRIVADO MIXTO SAN JOSE,BARRIO EL PUEBLITO SANTO TOMAS DE CASTILLA,79484877,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,NIDIA AMABILIA NOVA SAGASTUME,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,IZABAL,SEMIPRESENCIAL,FIN_DE_SEMANA
18-01-1025-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,11 CALLE ENTRE 10 11 AVENIDAS,79481153,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,LUBIA JUDITH ORELLANA SALAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,IZABAL,PRESENCIAL,DIARIO
